time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-18T22:31:10.000Z,32.880470585078,-117.1546561550349,3837.090087890625,67,22:31:10.000Z,19.330078125,8,5.405173095703125
2021-05-18T22:31:18.000Z,32.88055893033743,-117.15404234826565,3895.4599609375,70,22:31:18.000Z,58.369873046875,8,16.32167575073242
2021-05-18T22:31:23.000Z,32.88065440021455,-117.15341211296618,3955.3701171875,70,22:31:23.000Z,59.91015625,5,26.803803906250003
2021-05-18T22:31:27.000Z,32.88075255230069,-117.15285714715719,4008.429931640625,69,22:31:27.000Z,53.059814453125,4,29.673701232910158
2021-05-18T22:31:31.000Z,32.880852883681655,-117.15225968509912,4065.449951171875,68,22:31:31.000Z,57.02001953125,4,31.888445922851563
2021-05-18T22:31:35.000Z,32.88095975294709,-117.15163397602737,4125.18017578125,69,22:31:35.000Z,59.730224609375,4,33.40412811279297
2021-05-18T22:31:37.000Z,32.881015576422215,-117.15132636018097,4154.6298828125,63,22:31:37.000Z,29.44970703125,2,32.93949731445313
2021-05-18T22:31:38.000Z,32.881044493988156,-117.15117414481938,4169.22998046875,63,22:31:38.000Z,14.60009765625,1,32.66041845703125
2021-05-18T22:31:42.000Z,32.8811545483768,-117.15054793283343,4229.08984375,63,22:31:42.000Z,59.85986328125,4,33.476628540039066
2021-05-18T22:31:46.000Z,32.88127273321152,-117.14994284324348,4287.2099609375,67,22:31:46.000Z,58.1201171875,4,32.50367553710937
2021-05-18T22:31:50.000Z,32.88137348368764,-117.14935627765954,4343.240234375,69,22:31:50.000Z,56.0302734375,4,31.334930419921875
2021-05-18T22:31:54.000Z,32.88146794773638,-117.14877683669329,4398.47021484375,69,22:31:54.000Z,55.22998046875,4,30.887366577148438
2021-05-18T22:31:58.000Z,32.88156467489898,-117.14824324473739,4449.5400390625,68,22:31:58.000Z,51.06982421875,4,28.56079919433594
2021-05-18T22:32:02.000Z,32.88166509009898,-117.1476433519274,4506.759765625,66,22:32:02.000Z,57.2197265625,4,32.000132080078124
2021-05-18T22:32:06.000Z,32.88175771012902,-117.14702761732042,4565.27978515625,66,22:32:06.000Z,58.52001953125,4,32.72732092285156
2021-05-18T22:32:10.000Z,32.881854604929686,-117.14644381776452,4620.9599609375,66,22:32:10.000Z,55.68017578125,4,31.139138305664066
2021-05-18T22:32:14.000Z,32.88195728324354,-117.1458787098527,4675.0498046875,65,22:32:14.000Z,54.08984375,4,30.2497451171875
2021-05-18T22:32:18.000Z,32.882066583260894,-117.14529097080231,4731.35986328125,66,22:32:18.000Z,56.31005859375,4,31.49140026855469
2021-05-18T22:32:22.000Z,32.882164902985096,-117.14473801665008,4784.22998046875,66,22:32:22.000Z,52.8701171875,4,29.567613037109375
2021-05-18T22:32:27.000Z,32.882268000394106,-117.14414122514427,4841.240234375,65,22:32:27.000Z,57.01025390625,5,25.506387597656254
2021-05-18T22:32:32.000Z,32.88238073699176,-117.14349028654397,4903.43994140625,65,22:32:32.000Z,62.19970703125,5,27.82814892578125
2021-05-18T22:32:37.000Z,32.8824857622385,-117.14294722303748,4955.580078125,65,22:32:37.000Z,52.14013671875,5,23.32749716796875
2021-05-18T22:32:43.000Z,32.88257687352598,-117.14239158667624,5008.580078125,65,22:32:43.000Z,53.0,6,19.76016666666667
2021-05-18T22:32:47.000Z,32.88268483243883,-117.14186277240515,5059.5,65,22:32:47.000Z,50.919921875,4,28.476966308593752
2021-05-18T22:32:51.000Z,32.88279002532363,-117.14123823679984,5119.10009765625,64,22:32:51.000Z,59.60009765625,4,33.33135461425781
2021-05-18T22:32:55.000Z,32.88289756514132,-117.1406080853194,5179.27001953125,64,22:32:55.000Z,60.169921875,4,33.65002880859375
2021-05-18T22:32:59.000Z,32.88300175219774,-117.1400263812393,5234.919921875,64,22:32:59.000Z,55.64990234375,4,31.12220788574219
2021-05-18T22:33:03.000Z,32.88310040719807,-117.13945247232914,5289.72021484375,64,22:33:03.000Z,54.80029296875,4,30.647063842773438
2021-05-18T22:33:07.000Z,32.883197301998734,-117.13889976963401,5342.5498046875,64,22:33:07.000Z,52.82958984375,4,29.544948120117187
2021-05-18T22:33:12.000Z,32.88331389427185,-117.13829115964472,5400.9501953125,63,22:33:12.000Z,58.400390625,5,26.128334765625
